job_id,job_title,salary_percentiles_percentile_25,salary_percentiles_percentile_50,salary_percentiles_percentile_75,iso_alpha2,currency_code,gbp_converted_25th,gbp_converted_50th,gbp_converted_75th
CIVIL-ENGINEER,Civil Engineer,28100.17782285041,49569.4637656419,87441.85725455453,QA,QAR,6135.004130261778,10822.311049212662,19090.845573874598
CONTENT-MARKETING,Content Marketing,34395.23859478859,43064.63735121246,53919.17794320631,QA,QAR,7509.380622807835,9402.13722786734,11771.967475340893
COPYWRITER,Copywriter,34125.95812896254,41962.82643551839,51599.395269813445,QA,QAR,7450.58965072017,9161.583073329079,11265.498214815361
CUSTOMER-SUPPORT,Customer Support,28527.18437997572,36676.744065569306,47154.44529448575,QA,QAR,6228.230835378297,8007.492968384255,10295.049321952227
DATA-ANALYST,Data Analyst,40979.3770612053,49319.00729272401,59355.81882337727,QA,QAR,8946.870340500465,10767.62984735377,12958.928442807664
DATA-SCIENTIST,Data Scientist,80848.62687749363,97666.32128619586,117982.34159291316,QA,QAR,17651.370854175726,21323.113620691878,25758.63247320388
DENTIST,Dentist,25445.842897274862,42642.06434969041,71459.4387516978,QA,QAR,5555.4933586871575,9309.878483954099,15601.465394690658
ELECTRICAL-ENGINEER,Electrical Engineer,16936.252566135725,28586.30501428669,48250.15635417419,QA,QAR,3697.6271146550184,6241.138416887854,10534.271718306452
EXECUTIVE-ASSISTANT,Executive Assistant,15219.325475279533,26632.148202515345,46603.33462431023,QA,QAR,3322.7770030234974,5814.494849470733,10174.727441461893
FASHION-DESIGNER,Fashion Designer,42305.53895503265,54612.8487990242,70500.53793464966,QA,QAR,9236.406184270485,11923.413974801275,15392.112254287471
FINANCE-MANAGER,Finance Manager,37890.71025337683,64409.09899346249,109486.78463423454,QA,QAR,8272.533553648487,14062.19173566956,23903.830081598215
FINANCIAL-ANALYST,Financial Analyst,43966.26425660712,51167.39437991045,59547.98052317695,QA,QAR,9598.985974641224,11171.181116164249,13000.882370266105
GRAPHIC-DESIGNER,Graphic Designer,19141.884156331587,31541.1149740296,51971.99636567067,QA,QAR,4179.174206669643,6886.25075110306,11346.846784081898
HARDWARE-ENGINEER,Hardware Engineer,55494.97733543655,67423.85643802494,81916.89834374517,QA,QAR,12116.00571740266,14720.39217449696,17884.602469256984
HUMAN-RESOURCES-MANAGER,Human Resources Manager,23461.00879046907,35783.562166292344,54578.35733939502,QA,QAR,5122.152135015755,7812.487987430602,11915.883586608796
IT-MANAGER,IT Manager,45362.49126219216,65406.4920037866,94307.19251098431,QA,QAR,9903.818865737085,14279.94872910954,20589.72790904539
INDUSTRIAL-DESIGNER,Industrial Designer,48167.66895646368,59170.80083736748,72687.42182437665,QA,QAR,10516.262560896885,12918.53417500272,15869.566232709201
INTERIOR-DESIGNER,Interior Designer,22131.216341701474,39442.132109087375,70293.55103177752,QA,QAR,4831.823646099718,8611.249541588706,15346.921597059742
LECTURER,Lecturer,39905.23628131153,49173.12745456864,60593.46313896282,QA,QAR,8712.357300665815,10735.78046137311,13229.138582963358
MARKETING-MANAGER,Marketing Manager,25597.074067987644,45416.25209070184,80580.92688592734,QA,QAR,5588.5110805961185,9915.556261387477,17592.924940976034
MECHANICAL-ENGINEER,Mechanical Engineer,15506.534472293824,27068.976283479355,47252.9486420558,QA,QAR,3385.4822426144788,5909.865850246011,10316.555180313575
MOBILE-DEVELOPER,Mobile Developer,50357.53902148984,62981.36097588817,78769.77126865514,QA,QAR,10994.368499527181,13750.479166091889,17197.502276302494
NURSE,Nurse,20507.843404214134,27655.689247771275,37294.85995646554,QA,QAR,4477.398854227359,6037.960643165153,8142.443841917345
OFFICE-MANAGER,Office Manager,32022.979947336436,39150.48191514214,47864.38478581884,QA,QAR,6991.454483979867,8547.57467249266,10450.047690255173
OPERATIONS-MANAGER,Operations Manager,57140.28261086601,87605.95477367108,134315.10943117095,QA,QAR,12475.218912562337,19126.67235632033,29324.503080073733
PHARMACIST,Pharmacist,22000.7667120549,35986.37640086401,58862.46163207944,QA,QAR,4803.343078406582,7856.767641980019,12851.215658020756
PHYSICIAN,Physician,57990.697597495535,86948.3935725954,130366.13557105145,QA,QAR,12660.88675738167,18983.109539389734,28462.33875161784
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,35558.349955441954,40215.415618954445,45482.41567541388,QA,QAR,7763.318268560389,8780.07756669252,9930.001503266025
PRODUCT-MANAGER,Product Manager,60784.72818133712,74697.39985661695,91794.46404191483,QA,QAR,13270.896746642553,16308.39703325674,20041.13353241365
PROJECT-MANAGER,Project Manager,103689.49381453649,125185.20831960952,151137.16737835042,QA,QAR,22638.129795023713,27331.206760690184,32997.19852122238
QA-ENGINEER,QA Engineer,21589.84976584856,30341.409001207565,42640.45883426166,QA,QAR,4713.629156378642,6624.323543924401,9309.52795792367
RECEPTIONIST,Receptionist,22209.312227797887,26899.208915708765,32579.46184327607,QA,QAR,4848.874021609026,5872.801191473308,7112.949043606082
RESEARCH-SCIENTIST,Research Scientist,46478.85788982014,59568.05378059095,76343.37830802293,QA,QAR,10147.550913077179,13005.264887626638,16667.75720034743
SALES-MANAGER,Sales Manager,67107.41884978382,93379.35277430888,129936.50588867672,QA,QAR,14651.305568601863,20387.156215278526,28368.53934961873
SOFTWARE-ENGINEER,Software Engineer,24393.077075576093,37871.77353426072,58798.2904406273,QA,QAR,5325.647031555794,8268.399172338755,12837.205407726804
SYSTEMS-ADMINISTRATOR,Systems Administrator,17500.4928523066,29037.572199943683,48180.39162570266,QA,QAR,3820.8155338864267,6339.66185205295,10519.040252512259
TEACHER,Teacher,31396.28131310665,38830.71434090322,48025.5722385623,QA,QAR,6854.629772988086,8477.76104351682,10485.23912906249
UX-DESIGNER,UX Designer,48351.609295315975,59286.44964380796,72694.2321588514,QA,QAR,10556.42155012801,12943.783335689355,15871.053106934498
WAITER,Waiter,12644.4088714312,19354.24404437962,29624.69549491917,QA,QAR,2760.60532926123,4225.5379271588845,6467.846230897644
WEB-DESIGNER,Web Designer,35181.629864083385,43049.01312090815,52675.71564602399,QA,QAR,7681.070414792075,9398.72604954479,11500.487117560562
WEB-DEVELOPER,Web Developer,44326.25090778288,54924.75172012781,68057.37660497699,QA,QAR,9677.580480545257,11991.510544199327,14858.7062045845
ACCOUNT-MANAGER,Account Manager,26028.63958372841,32588.13950994072,40800.70467391049,RE,EUR,22604.449725899914,28301.01661070178,35433.180232717714
ACCOUNTANT,Accountant,20775.0802258834,24672.612315959104,29301.34525955757,RE,EUR,18042.020790479233,21426.814217803567,25446.615590119498
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,16215.90798841257,19528.91606865255,23518.791737656516,RE,EUR,14082.62908650199,16959.795384432553,20424.784158912043
ARCHITECT,Architect,35434.85593176831,43878.09346442168,54333.142761459705,RE,EUR,30773.23410920379,38105.724065767085,47185.362494678346
ATTORNEY,Attorney,28354.37954514008,38290.51097322225,51708.52806905283,RE,EUR,24624.22766566252,33253.2143099136,44906.02819933323
BUSINESS-ANALYST,Business Analyst,28474.463618557023,34157.688167944834,40975.228773692514,RE,EUR,24728.51411489099,29664.083766712,35584.74486700413
BUSINESS-DEVELOPMENT,Business Development,25675.242936467504,34015.94264373878,45066.15017451992,RE,EUR,22297.54406836011,29540.985532342882,39137.48633242516
C-LEVEL-EXECUTIVE,C Level Executive,46998.15442428215,70462.40926603903,105641.40614444176,RE,EUR,40815.32634375162,61192.74819171367,91743.78270842189
CASHIER,Cashier,7525.621549379265,10543.20360417157,14770.759001053551,RE,EUR,6535.5906681898605,9156.195622663616,12827.596239852044
CHEF,Chef,19378.637169889367,23802.381850350936,29235.97654381132,RE,EUR,16829.28638103156,20671.0666595607,25389.846436127427
CHEMICAL-ENGINEER,Chemical Engineer,32059.065185479663,38847.0142097855,47072.193287119946,RE,EUR,27841.544499987984,33736.506930441436,40879.62504624032
CIVIL-ENGINEER,Civil Engineer,28412.484447828723,33872.03683202661,40380.66017270957,RE,EUR,24674.68859534072,29416.011206441268,35068.394559632725
CONTENT-MARKETING,Content Marketing,19601.738841288672,24542.501428512973,30728.619600819155,RE,EUR,17023.03797910058,21313.820029052076,26686.125284367336
COPYWRITER,Copywriter,19448.42034723088,23914.72966571933,29406.72223108685,RE,EUR,16889.889253450445,20768.63459184315,25538.129725829083
CUSTOMER-SUPPORT,Customer Support,16257.47337601368,20901.88196479885,26873.09765581225,RE,EUR,14118.726352029236,18152.141164740468,23337.815370102944
DATA-ANALYST,Data Analyst,23354.18481924512,28106.990151914782,33827.03791694023,RE,EUR,20281.832054181537,24409.383509712938,29376.93211010517
DATA-SCIENTIST,Data Scientist,46075.77134215246,55660.22343231262,67238.38543101502,RE,EUR,40014.28709077986,48337.859466716065,58392.85984336288
DENTIST,Dentist,49221.94065823366,64103.65162559466,83484.683797168,RE,EUR,42746.56304802907,55670.51500160633,72501.88131059513
ELECTRICAL-ENGINEER,Electrical Engineer,30941.805439531745,36889.42799415744,43980.30038665775,RE,EUR,26871.26552413865,32036.45038108026,38194.485187065504
EXECUTIVE-ASSISTANT,Executive Assistant,22976.03359884228,27789.63697530105,33611.716308507326,RE,EUR,19953.428403929785,24133.77963487177,29189.937071157216
FASHION-DESIGNER,Fashion Designer,24109.953630001462,31123.89438740757,40178.29385756648,RE,EUR,20938.17592617647,27029.399815201414,34892.650484259415
FINANCE-MANAGER,Finance Manager,32504.580532923483,41059.727531850695,51866.57379818175,RE,EUR,28228.450209793355,35658.12741642794,45043.28227006543
FINANCIAL-ANALYST,Financial Analyst,25056.25945813928,29160.334063172337,33936.633043588205,RE,EUR,21759.990775494975,25324.155079295426,29472.109482804524
GRAPHIC-DESIGNER,Graphic Designer,17708.649552604627,21086.543627312305,25108.76511648773,RE,EUR,15378.993482843105,18312.50971773991,21805.58906773937
HARDWARE-ENGINEER,Hardware Engineer,31626.837580176078,38424.96414145191,46684.334642339694,RE,EUR,27466.178467399066,33369.97953200516,40542.791028907675
HUMAN-RESOURCES-MANAGER,Human Resources Manager,29093.464273200607,35527.089142198376,43383.42285625845,RE,EUR,25266.08232444648,30853.333607355362,37676.12970079319
IT-MANAGER,IT Manager,33740.61141585701,41345.34412893636,50664.093192359614,RE,EUR,29301.87542139746,35906.16980792279,43998.99363895048
INDUSTRIAL-DESIGNER,Industrial Designer,27450.809042073262,33721.346930205735,41424.25227046832,RE,EUR,23839.526108568916,29285.145269366316,35974.69721261045
INTERIOR-DESIGNER,Interior Designer,23419.88790130613,28259.15992419828,34098.374978851934,RE,EUR,20338.89158702832,24541.534633336556,29612.573506384317
LECTURER,Lecturer,22742.00338027953,28023.63815932729,34531.88721121595,RE,EUR,19750.18596043496,24336.996863459808,29989.05516730681
MARKETING-MANAGER,Marketing Manager,28018.959946475767,35192.85211688933,44203.52655798792,RE,EUR,24332.934091493982,30563.067033459745,38388.3449065144
MECHANICAL-ENGINEER,Mechanical Engineer,29445.00209189402,34523.23192442677,40477.278241928456,RE,EUR,25571.37369105234,29981.538524169937,35152.302067792974
MOBILE-DEVELOPER,Mobile Developer,28698.98983698993,35893.283277818264,44891.049886403714,RE,EUR,24923.502854136736,31171.35318351922,38985.421310087695
NURSE,Nurse,30918.44505671689,34395.78086101659,38264.20568268709,RE,EUR,26850.978309464306,29870.854247102725,33230.36960396905
OFFICE-MANAGER,Office Manager,18249.88699891424,22311.96134804065,27278.17543341927,RE,EUR,15849.02859956616,19376.71797850307,23689.60326241835
OPERATIONS-MANAGER,Operations Manager,25381.021230658866,32347.655070070068,41226.50460054271,RE,EUR,22042.02861063417,28092.169029043474,35802.96417797111
PHARMACIST,Pharmacist,48996.357878313735,54583.09133763989,60806.84338563484,RE,EUR,42550.656742925195,47402.42916103832,52807.417378836544
PHYSICIAN,Physician,61677.76447587674,84033.69407220009,114492.82897051264,RE,EUR,53563.76470679701,72978.6667038941,99430.75926480255
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,20264.998795089952,22918.70120189585,25919.906045543423,RE,EUR,17599.0429690147,19903.638353233047,22510.020595652233
PRODUCT-MANAGER,Product Manager,34641.0040351298,42569.91111918877,52313.64919036016,RE,EUR,30083.817160244485,36969.6392558021,45431.542793389184
PROJECT-MANAGER,Project Manager,31035.82399496449,38362.79481612096,47419.524815663935,RE,EUR,26952.915496767637,33315.988873583854,41181.26347993321
QA-ENGINEER,QA Engineer,24458.511792966787,30150.89245788182,37168.096068223,RE,EUR,21240.879624768048,26184.40086208986,32278.458360412613
RECEPTIONIST,Receptionist,12656.822920387083,15329.6832641781,18566.996667188512,RE,EUR,10991.758384958426,13312.991389519515,16124.42100073428
RESEARCH-SCIENTIST,Research Scientist,26487.83814696096,33947.47189599721,43507.92396629555,RE,EUR,23003.238560153262,29481.522433242357,37784.25210471675
SALES-MANAGER,Sales Manager,26451.540853055147,34960.28854789416,46206.07102405731,RE,EUR,22971.716345838493,30361.098294889423,40127.44523719179
SOFTWARE-ENGINEER,Software Engineer,31129.859141969453,37942.88526156724,46246.99827284137,RE,EUR,27034.579878269546,32951.32039428045,40162.98831406227
SYSTEMS-ADMINISTRATOR,Systems Administrator,25021.52194165787,30113.758803548688,36242.33855129841,RE,EUR,21729.823142554313,26152.15231449243,31474.488595401242
TEACHER,Teacher,17892.40041886058,22129.277570584523,27369.436986206267,RE,EUR,15538.571059112968,19218.06711048667,23768.858929056067
UX-DESIGNER,UX Designer,27555.81689299521,33787.39260269672,41428.20019895547,RE,EUR,23930.719683221734,29342.502323262015,35978.125772551975
WAITER,Waiter,7205.9099764792,11029.90951733688,16883.21174671143,RE,EUR,6257.938655177019,9578.873085696341,14662.145899428328
WEB-DESIGNER,Web Designer,20049.84491140047,24533.394819859943,30019.556961505168,RE,EUR,17412.193589831953,21305.91143756351,26070.343167467665
WEB-DEVELOPER,Web Developer,25261.80175605259,31301.868506231207,38786.10803153155,RE,EUR,21938.493018179677,27183.960602311286,33683.61324616303
ACCOUNT-MANAGER,Account Manager,7634.486091839246,15300.21006555258,30663.02371030185,RO,RON,1333.741564078279,2672.9403732059363,5356.817565816646
ACCOUNTANT,Accountant,9771.317028441415,14471.742478472344,21433.27555063745,RO,RON,1707.04504531732,2528.2074282390604,3744.3843779851704
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,8784.67138102957,10579.444278505083,12740.902463772789,RO,RON,1534.6784586027613,1848.2245418162822,2225.830393216064
ARCHITECT,Architect,18703.86361363508,23160.33985945839,28678.638461338087,RO,RON,3267.5572409545935,4046.101798752084,5010.1462831856
ATTORNEY,Attorney,20303.24063488196,27418.188767455504,37026.45744129476,RO,RON,3546.9677453694057,4789.946242745687,6468.506807919684
BUSINESS-ANALYST,Business Analyst,13925.801024469498,25297.234850828543,45954.27508791029,RO,RON,2432.8316819219294,4419.416470332611,8028.192859942344
BUSINESS-DEVELOPMENT,Business Development,20201.312246088903,33621.97674276298,55958.60834781928,RO,RON,3529.1608979853822,5873.7454373294895,9775.94574456602
C-LEVEL-EXECUTIVE,C Level Executive,29366.221534701963,44027.59280546199,66008.79605682105,RO,RON,5130.266761849168,7691.602261706617,11531.709382489556
CASHIER,Cashier,4702.4065118425815,6587.884209194447,9229.363357773102,RO,RON,821.508473601247,1150.9006478549768,1612.3659631001458
CHEF,Chef,12439.722125903323,15279.305786082132,18767.07397012296,RO,RON,2173.214312700961,2669.2884042244686,3278.6000641012897
CHEMICAL-ENGINEER,Chemical Engineer,20031.514055404707,24273.107990654407,29412.84267860936,RO,RON,3499.497224268971,4240.501931243555,5138.411456416185
CIVIL-ENGINEER,Civil Engineer,9119.757739232691,13873.856692277672,21106.251396328527,RO,RON,1593.2179068530963,2423.757028562277,3687.2533934221638
CONTENT-MARKETING,Content Marketing,8062.64704460701,10095.149079735203,12640.021866050316,RO,RON,1408.5411055211725,1763.6183708032274,2208.206594498905
COPYWRITER,Copywriter,7847.889119349536,9650.303224653897,11866.675345622643,RO,RON,1371.0229847615728,1685.9039838238484,2073.103277088681
CUSTOMER-SUPPORT,Customer Support,12880.904537247376,16560.927254583956,21292.31768922273,RO,RON,2250.2886975739425,2893.1871449377572,3719.759097869282
DATA-ANALYST,Data Analyst,15780.2500131126,18991.565029763136,22856.38959965877,RO,RON,2756.8031535917885,3317.818559413781,3993.0018140208945
DATA-SCIENTIST,Data Scientist,14131.59534307305,17071.121956147115,20622.102301032588,RO,RON,2468.7838643047253,2982.317948381708,3602.6727466256057
DENTIST,Dentist,17934.55862685965,23357.05686606689,30419.042742855,RO,RON,3133.1599778026093,4080.468178481988,5314.194191667633
ELECTRICAL-ENGINEER,Electrical Engineer,11299.754440733344,17526.366754301576,27184.089107192343,RO,RON,1974.0624293747824,3061.8490264169495,4749.049128876644
EXECUTIVE-ASSISTANT,Executive Assistant,11108.759151866036,13436.02373198657,16250.845954850114,RO,RON,1940.6956313688545,2347.267791403552,2839.016070064687
FASHION-DESIGNER,Fashion Designer,15064.72055224554,19447.253330956235,25104.72469813021,RO,RON,2631.800452584705,3397.427117246524,4385.785026241661
FINANCE-MANAGER,Finance Manager,20309.79565978132,25655.41477573824,32408.022135770465,RO,RON,3548.112905509417,4481.990355139495,5661.668069347781
FINANCIAL-ANALYST,Financial Analyst,12486.538672855528,19311.05240139769,29865.5019313087,RO,RON,2181.3931440991246,3373.63287115935,5217.490840729304
GRAPHIC-DESIGNER,Graphic Designer,10835.633927326806,16020.996558513974,23687.800127743765,RO,RON,1892.9807675543047,2798.8614755465956,4138.248889564664
HARDWARE-ENGINEER,Hardware Engineer,11529.093221026817,14007.36268004441,17018.355692749465,RO,RON,2014.1278194813128,2447.0804694325357,2973.099703980192
HUMAN-RESOURCES-MANAGER,Human Resources Manager,23022.18016658688,28960.94638762556,36431.66761783132,RO,RON,4021.9653575239063,5059.465361199355,6364.597271652148
IT-MANAGER,IT Manager,18839.271592189387,33356.058162902555,59058.89783064777,RO,RON,3291.21295882914,5827.289571361035,10317.565035528267
INDUSTRIAL-DESIGNER,Industrial Designer,9343.88758658869,11478.48236365916,14100.721584230478,RO,RON,1632.3732985288705,2005.2861236221722,2463.390231398421
INTERIOR-DESIGNER,Interior Designer,12536.137647863086,15126.428627596282,18251.94086511703,RO,RON,2190.0580645282776,2642.5808278377995,3188.6065236174677
LECTURER,Lecturer,14209.78710670598,17510.02836431077,21576.754881448884,RO,RON,2482.4439330862115,3058.9947164399946,3769.450157762267
MARKETING-MANAGER,Marketing Manager,13243.317749625874,21148.55537526189,33772.60916911503,RO,RON,2313.6021359515457,3694.643881052972,5900.060859940377
MECHANICAL-ENGINEER,Mechanical Engineer,16223.371926858315,27209.25126589029,45634.36983311033,RO,RON,2834.216368732533,4753.4449475989095,7972.305544180535
MOBILE-DEVELOPER,Mobile Developer,10257.942575254545,12829.581074208963,16045.92239936735,RO,RON,1792.0583271701437,2241.322509798719,2803.216009639111
NURSE,Nurse,12601.394830876465,14018.78867485761,15595.60973589834,RO,RON,2201.4584674228013,2449.0765860027914,2724.5465734944287
OFFICE-MANAGER,Office Manager,18610.910997728555,22753.13386296015,27817.28958077169,RO,RON,3251.3184573831813,3974.963079506507,4859.668989840116
OPERATIONS-MANAGER,Operations Manager,11797.4538198785,21132.186412693278,37853.023999836034,RO,RON,2061.0103051579877,3691.784230059314,6612.907643986707
PHARMACIST,Pharmacist,16041.429538982324,17870.27471239712,19907.62216799286,RO,RON,2802.431108787236,3121.929604521561,3477.853362756155
PHYSICIAN,Physician,10854.1649755308,14788.10071085816,20147.83478300588,RO,RON,1896.2181340146385,2583.47508065149,3519.8184072928484
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,15631.393665472082,17678.799062565635,19994.374333040803,RO,RON,2730.798011197559,3088.478887653777,3493.0089301258963
PRODUCT-MANAGER,Product Manager,23710.50906039051,29137.611153235903,35806.923485058,RO,RON,4142.2161307099705,5090.328622716659,6255.45472993156
PROJECT-MANAGER,Project Manager,12804.732973087595,23900.603652958707,44611.539824877786,RO,RON,2236.981556805247,4175.4255774448,7793.617564589545
QA-ENGINEER,QA Engineer,11083.294015807322,17972.61275047419,29144.29668813388,RO,RON,1936.246882626916,3139.808017466148,5091.4965828994755
RECEPTIONIST,Receptionist,7908.267887943572,9578.40932103128,11601.266727583765,RO,RON,1381.5711306738183,1673.3441485825715,2026.7365012396272
RESEARCH-SCIENTIST,Research Scientist,17777.05924167864,22783.590699821943,29200.10549101352,RO,RON,3105.644900323166,3980.2838763151285,5101.246357690681
SALES-MANAGER,Sales Manager,16399.20831137059,21674.252717168587,28646.09205079534,RO,RON,2864.934912414465,3786.4829893560063,5004.460438718764
SOFTWARE-ENGINEER,Software Engineer,19035.465399895897,31092.02802317227,50784.899989837744,RO,RON,3325.4879359271617,5431.764441920821,8872.101033284769
SYSTEMS-ADMINISTRATOR,Systems Administrator,10863.504918433273,19352.93443106224,34476.540849857665,RO,RON,1897.849818178483,3380.949644427335,6023.037433554351
TEACHER,Teacher,7820.049925631276,9671.887198380296,11962.251247474123,RO,RON,1366.159489127969,1689.6746951108394,2089.800347630187
UX-DESIGNER,UX Designer,21203.10879912991,25998.219174364007,31877.7499394808,RO,RON,3704.1743416498334,4541.878141860957,5569.029735875329
WAITER,Waiter,3608.651455482996,5523.849172447053,8455.488166800533,RO,RON,630.4299174235229,965.0141668169758,1477.1702871642856
WEB-DESIGNER,Web Designer,13113.55927134108,18443.5997723571,25940.04919063467,RO,RON,2290.9333834385284,3222.0892554787715,4531.715869751442
WEB-DEVELOPER,Web Developer,17253.097960929987,25226.03013428584,36883.381626704446,RO,RON,3014.109081186739,4406.9770357892785,6443.5115222596005
ACCOUNT-MANAGER,Account Manager,14193.86093013311,19354.55217248281,26391.59927247829,RU,RUB,126.17835487995889,172.05505708299995,234.61189279252724
ACCOUNTANT,Accountant,13650.374162184116,16211.19793355223,19252.43479177706,RU,RUB,121.34695159818902,144.11176042640193,171.14727003580214
ADMINISTRATIVE-ASSISTANT,Administrative Assistant,11184.19378534948,13469.271915272411,16221.221610555018,RU,RUB,99.42348874914777,119.73701729681295,144.20086733538784
ARCHITECT,Architect,20002.996120986976,24769.22884278017,30671.140150965613,RU,RUB,177.81949221850422,220.18959903941513,272.65548292963314
ATTORNEY,Attorney,12342.037460665131,16667.027499380092,22507.6132324526,RU,RUB,109.71630554357891,148.16392248469725,200.08464391222054
BUSINESS-ANALYST,Business Analyst,9189.066935123572,14519.00839843466,22940.479850904623,RU,RUB,81.68752353309443,129.06879975930633,203.93267356867392
BUSINESS-DEVELOPMENT,Business Development,19875.85212664279,32224.53317733603,52245.33428205925,RU,RUB,176.6892275133486,286.464592199776,464.44236436533356
C-LEVEL-EXECUTIVE,C Level Executive,29180.111128109835,71870.02942885272,177014.44341410717,RU,RUB,259.4007673798415,638.8988960188314,1573.5951880834832
CASHIER,Cashier,3898.503238658816,5461.491068570594,7651.11194375663,RU,RUB,34.65630159189872,48.550705239110975,68.01565288103485
CHEF,Chef,13448.372438594928,16518.26896203592,20288.939107539067,RU,RUB,119.55122841259059,146.84151221107055,180.36142325546462
CHEMICAL-ENGINEER,Chemical Engineer,28249.11528409972,34230.65540997502,41478.74218404199,RU,RUB,251.12454679577996,304.2983024389057,368.73120548626434
CIVIL-ENGINEER,Civil Engineer,7863.198314820756,19811.046622672464,49913.22265724245,RU,RUB,69.90102498134335,176.11312972583383,443.71072484425696
CONTENT-MARKETING,Content Marketing,9297.384847671385,11640.726297846148,14574.69072879195,RU,RUB,82.65043109408786,103.48189975229852,129.56379579139013
COPYWRITER,Copywriter,8121.046862855099,9986.059014480674,12279.374362042769,RU,RUB,72.19320649272402,88.77249850365685,109.15925297453023
CUSTOMER-SUPPORT,Customer Support,12017.323623233216,15450.524806302126,19864.54923529229,RU,RUB,106.829715487808,137.3496479701605,176.58874884563355
DATA-ANALYST,Data Analyst,10641.38235054647,12807.01723176304,15413.381924600477,RU,RUB,94.59808893787657,113.84980965908272,137.0194610159777
DATA-SCIENTIST,Data Scientist,15718.716510667682,18988.46626682343,22938.377374615287,RU,RUB,139.73377644766705,168.80068411512227,203.91398330527988
DENTIST,Dentist,25496.70125837981,33205.336020007715,43244.58795779475,RU,RUB,226.65656902543512,295.1835792152941,384.4289438113475
ELECTRICAL-ENGINEER,Electrical Engineer,6205.129263145242,10323.877449478348,17176.50689807279,RU,RUB,55.16138322723552,91.77558375198674,152.69301239819637
EXECUTIVE-ASSISTANT,Executive Assistant,11901.080564686992,14394.483658796282,17410.281249432308,RU,RUB,105.79635620904834,127.96181929311979,154.77118289830688
FASHION-DESIGNER,Fashion Designer,6765.647409738703,8734.082796487375,11275.225810037138,RU,RUB,60.14418938305596,77.64287702062138,100.23273094005127
FINANCE-MANAGER,Finance Manager,31755.26055917713,40113.50081903909,50671.69721251206,RU,RUB,282.2929262069244,356.59469729458374,450.4532927807268
FINANCIAL-ANALYST,Financial Analyst,17784.96291602551,20697.80991213981,24087.72720988106,RU,RUB,158.1019691112424,183.99613869595777,214.13129289491434
GRAPHIC-DESIGNER,Graphic Designer,11476.018734376124,13665.139107658608,16271.847506862085,RU,RUB,102.01770833199136,121.47820669072756,144.65091347447517
HARDWARE-ENGINEER,Hardware Engineer,31496.398620532396,38266.61753320165,46492.10962416959,RU,RUB,279.99173601491066,340.1765644264836,413.29825169855377
HUMAN-RESOURCES-MANAGER,Human Resources Manager,15679.480046645904,19146.90809528361,23381.138183064915,RU,RUB,139.38497829430034,170.20917538875705,207.84996877748435
IT-MANAGER,IT Manager,13013.873561093887,18127.76391564307,25251.192355496423,RU,RUB,115.68868855608969,161.14934757971267,224.47408255281903
INDUSTRIAL-DESIGNER,Industrial Designer,17472.502319341987,21463.80344370314,26366.85060043949,RU,RUB,155.32430598995327,190.80554764656694,234.39188593613417
INTERIOR-DESIGNER,Interior Designer,11663.78428286743,14073.937187667072,16982.11345123601,RU,RUB,103.68687700486942,125.11227563556609,150.96492407592484
LECTURER,Lecturer,9480.256304147,11682.264730122735,14395.740457456886,RU,RUB,84.27609303668227,103.85116158139151,127.97299178439549
MARKETING-MANAGER,Marketing Manager,14995.22733625212,18834.423254055677,23656.560274702384,RU,RUB,133.3022160533129,167.43129674212614,210.2983728157848
MECHANICAL-ENGINEER,Mechanical Engineer,10786.530926266116,17560.263509626235,28587.76900890545,RU,RUB,95.88840794181952,156.10447163106255,254.13505747221197
MOBILE-DEVELOPER,Mobile Developer,16062.274661961605,20088.867665409827,25124.872570761,RU,RUB,142.78788572415274,178.5828595827197,223.35114477675074
NURSE,Nurse,9654.587820560548,10740.453403316144,11948.447872952038,RU,RUB,85.82583796183448,95.47879521760098,106.21743466412092
OFFICE-MANAGER,Office Manager,10777.49897342406,13176.285946837545,16108.97962328179,RU,RUB,95.80811710646658,117.13247666604347,143.20307615141712
OPERATIONS-MANAGER,Operations Manager,16389.49510923551,20888.140902155454,26621.59068600201,RU,RUB,145.69675864628013,185.68811322783887,236.65643432620757
PHARMACIST,Pharmacist,12833.066327622171,14296.307964126348,15926.39016952799,RU,RUB,114.08137681884246,127.08907242715954,141.57992111231326
PHYSICIAN,Physician,10786.308279929452,14696.014928865228,20022.870585972367,RU,RUB,95.88642869539612,130.64232460379196,177.9961691148272
POSTDOCTORAL-RESEARCHER,Postdoctoral Researcher,8777.087172930986,9926.48102051185,11226.392481832623,RU,RUB,78.0251705698539,88.24287141325222,99.79862009124919
PRODUCT-MANAGER,Product Manager,18464.63336584066,22691.03137193245,27884.8160437645,RU,RUB,164.14399669206304,201.7151656714959,247.88605664459556
PROJECT-MANAGER,Project Manager,14585.022118454448,21427.08440541459,31478.86526245552,RU,RUB,129.65563815603318,190.4791285089673,279.83587072296854
QA-ENGINEER,QA Engineer,13311.018849834798,17090.895356687408,21944.12819848605,RU,RUB,118.33020405903937,151.93195636813397,195.0754631871625
